Mod:Item:MetaData, Localized Name
terrafirmacraft:item.ItemStoneBrick:1, Diorite Brick
terrafirmacraft:item.ItemStoneBrick:2, Gabbro Brick
terrafirmacraft:item.ItemStoneBrick:3, Shale Brick
terrafirmacraft:item.ItemStoneBrick:4, Claystone Brick
terrafirmacraft:item.ItemStoneBrick:5, Rock Salt Brick
terrafirmacraft:item.ItemStoneBrick:6, Limestone Brick
terrafirmacraft:item.ItemStoneBrick:7, Conglomerate Brick
terrafirmacraft:item.ItemStoneBrick:8, Dolomite Brick
terrafirmacraft:item.ItemStoneBrick:9, Chert Brick
terrafirmacraft:item.ItemStoneBrick:10, Chalk Brick
terrafirmacraft:item.ItemStoneBrick:11, Rhyolite Brick
terrafirmacraft:item.ItemStoneBrick:12, Basalt Brick
terrafirmacraft:item.ItemStoneBrick:13, Andesite Brick
terrafirmacraft:item.ItemStoneBrick:14, Dacite Brick
terrafirmacraft:item.ItemStoneBrick:15, Quartzite Brick
terrafirmacraft:item.ItemStoneBrick:16, Slate Brick
terrafirmacraft:item.ItemStoneBrick:17, Phyllite Brick
terrafirmacraft:item.ItemStoneBrick:18, Schist Brick
terrafirmacraft:item.ItemStoneBrick:19, Gneiss Brick
terrafirmacraft:item.ItemStoneBrick:20, Marble Brick
terrafirmacraft:item.Mortar, Mortar
terrafirmacraft:item.Vinegar, Vinegar
terrafirmacraft:item.Hide:0, Small Raw Hide
terrafirmacraft:item.Hide:1, Medium Raw Hide
terrafirmacraft:item.Hide:2, Large Raw Hide
terrafirmacraft:item.Soaked Hide:0, Small Soaked Hide
terrafirmacraft:item.Soaked Hide:1, Medium Soaked Hide
terrafirmacraft:item.Soaked Hide:2, Large Soaked Hide
terrafirmacraft:item.Scraped Hide:0, Small Scraped Hide
terrafirmacraft:item.Scraped Hide:1, Medium Scraped Hide
terrafirmacraft:item.Scraped Hide:2, Large Scraped Hide
terrafirmacraft:item.Prep Hide:0, Small Prepared Hide
terrafirmacraft:item.Prep Hide:1, Medium Prepared Hide
terrafirmacraft:item.Prep Hide:2, Large Prepared Hide
terrafirmacraft:item.Sheep Skin:0, Small Sheepskin
terrafirmacraft:item.Sheep Skin:1, Medium Sheepskin
terrafirmacraft:item.Sheep Skin:2, Large Sheepskin
terrafirmacraft:item.Flat Leather, Flat Leather
terrafirmacraft:item.TFC Leather:0, Leather
terrafirmacraft:item.Straw, Straw
terrafirmacraft:item.Flat Clay:0, Flat Clay
terrafirmacraft:item.Flat Clay:1, Flat Clay
terrafirmacraft:item.Flat Clay:2, Flat Fire Clay
terrafirmacraft:item.Flat Clay:3, Flat Fire Clay
terrafirmacraft:item.Jug:0, Clay Jug
terrafirmacraft:item.Jug:1, Ceramic Jug
terrafirmacraft:item.Jug:2, Water Jug
terrafirmacraft:item.Small Vessel:0, Clay Vessel
terrafirmacraft:item.Small Vessel:1, Ceramic Vessel
terrafirmacraft:item.ClayBowl:0, Clay Bowl
terrafirmacraft:item.ClayBowl:1, Ceramic Bowl
terrafirmacraft:item.Mold:0, Clay Mold
terrafirmacraft:item.Mold:1, Ceramic Mold
terrafirmacraft:item.Fire Brick:0, Clay Fire Brick
terrafirmacraft:item.Fire Brick:1, Fire Brick
terrafirmacraft:item.Axe Mold:0, Clay Axe Mold
terrafirmacraft:item.Axe Mold:1, Axe Mold
terrafirmacraft:item.Chisel Mold:0, Clay Chisel Mold
terrafirmacraft:item.Chisel Mold:1, Chisel Mold
terrafirmacraft:item.Hammer Mold:0, Clay Hammer Mold
terrafirmacraft:item.Hammer Mold:1, Hammer Mold
terrafirmacraft:item.Hoe Mold:0, Clay Hoe Mold
terrafirmacraft:item.Hoe Mold:1, Hoe Mold
terrafirmacraft:item.Knife Mold:0, Clay Knife Mold
terrafirmacraft:item.Knife Mold:1, Knife Mold
terrafirmacraft:item.Mace Mold:0, Clay Mace Mold
terrafirmacraft:item.Mace Mold:1, Mace Mold
terrafirmacraft:item.Pick Mold:0, Clay Pick Mold
terrafirmacraft:item.Pick Mold:1, Pick Mold
terrafirmacraft:item.ProPick Mold:0, Clay ProPick Mold
terrafirmacraft:item.ProPick Mold:1, ProPick Mold
terrafirmacraft:item.Saw Mold:0, Clay Saw Mold
terrafirmacraft:item.Saw Mold:1, Saw Mold
terrafirmacraft:item.Scythe Mold:0, Clay Scythe Mold
terrafirmacraft:item.Scythe Mold:1, Scythe Mold
terrafirmacraft:item.Shovel Mold:0, Clay Shovel Mold
terrafirmacraft:item.Shovel Mold:1, Shovel Mold
terrafirmacraft:item.Sword Mold:0, Clay Sword Mold
terrafirmacraft:item.Sword Mold:1, Sword Mold
terrafirmacraft:item.Javelin Mold:0, Clay Javelin Head Mold
terrafirmacraft:item.Javelin Mold:1, Javelin Head Mold
terrafirmacraft:item.Copper Tuyere, Copper Tuyere
terrafirmacraft:item.Bronze Tuyere, Bronze Tuyere
terrafirmacraft:item.Black Bronze Tuyere, Black Bronze Tuyere
terrafirmacraft:item.Bismuth Bronze Tuyere, Bismuth Bronze Tuyere
terrafirmacraft:item.Wrought Iron Tuyere, Wrought Iron Tuyere
terrafirmacraft:item.Steel Tuyere, Steel Tuyere
terrafirmacraft:item.Black Steel Tuyere, Black Steel Tuyere
terrafirmacraft:item.Red Steel Tuyere, Red Steel Tuyere
terrafirmacraft:item.Blue Steel Tuyere, Blue Steel Tuyere
terrafirmacraft:item.Iron Bloom:100, Refined Iron Bloom
terrafirmacraft:item.Iron Bloom:200, Refined Iron Bloom
terrafirmacraft:item.Iron Bloom:300, Refined Iron Bloom
terrafirmacraft:item.Iron Bloom:400, Refined Iron Bloom
terrafirmacraft:item.Raw Iron Bloom:100, Raw Iron Bloom
terrafirmacraft:item.Raw Iron Bloom:200, Raw Iron Bloom
terrafirmacraft:item.Raw Iron Bloom:300, Raw Iron Bloom
terrafirmacraft:item.Raw Iron Bloom:400, Raw Iron Bloom
terrafirmacraft:item.Unknown Ingot, Unknown Ingot
terrafirmacraft:item.Unknown Unshaped, Unshaped: Unknown
terrafirmacraft:item.Jute, Jute
terrafirmacraft:item.Jute Fibre, Jute Fiber
terrafirmacraft:item.Reeds, Reeds
terrafirmacraft:item.fishingRod, Fishing Rod
terrafirmacraft:item.coal:0, Coal
terrafirmacraft:item.coal:1, Charcoal
terrafirmacraft:item.stick:0, Stick
terrafirmacraft:item.bow, Bow
terrafirmacraft:item.arrow, Arrow
terrafirmacraft:item.dyePowder:0, Ink Sac
terrafirmacraft:item.dyePowder:1, Red Dye
terrafirmacraft:item.dyePowder:2, Green Dye
terrafirmacraft:item.dyePowder:3, Cocoa Beans
terrafirmacraft:item.dyePowder:4, Blue Dye
terrafirmacraft:item.dyePowder:5, Purple Dye
terrafirmacraft:item.dyePowder:6, Cyan Dye
terrafirmacraft:item.dyePowder:7, Light Gray Dye
terrafirmacraft:item.dyePowder:8, Gray Dye
terrafirmacraft:item.dyePowder:9, Pink Dye
terrafirmacraft:item.dyePowder:10, Lime Dye
terrafirmacraft:item.dyePowder:11, Yellow Dye
terrafirmacraft:item.dyePowder:12, item.dyePowder.light_blue.name
terrafirmacraft:item.dyePowder:13, Magenta Dye
terrafirmacraft:item.dyePowder:14, Orange Dye
terrafirmacraft:item.dyePowder:15, Bone Meal
terrafirmacraft:item.Rope, Rope
terrafirmacraft:item.Clay:0, Clay
terrafirmacraft:item.Clay:1, Fire Clay
terrafirmacraft:item.Powder:0, Flux
terrafirmacraft:item.Powder:1, Kaolinite Powder
terrafirmacraft:item.Powder:2, Graphite Powder
terrafirmacraft:item.Powder:3, Sulfur Powder
terrafirmacraft:item.Powder:4, Saltpeter Powder
terrafirmacraft:item.Powder:5, Hematite Powder
terrafirmacraft:item.Powder:6, Lapis Lazuli Powder
terrafirmacraft:item.Powder:7, Limonite Powder
terrafirmacraft:item.Powder:8, Malachite Powder
terrafirmacraft:item.Powder:9, Salt
terrafirmacraft:item.Fertilizer, Fertilizer
terrafirmacraft:item.FruitSapling:0, Red Apple Tree Sapling
terrafirmacraft:item.FruitSapling:1, Banana Tree Sapling
terrafirmacraft:item.FruitSapling:2, Orange Tree Sapling
terrafirmacraft:item.FruitSapling:3, Green Apple Tree Sapling
terrafirmacraft:item.FruitSapling:4, Lemon Tree Sapling
terrafirmacraft:item.FruitSapling:5, Olive Tree Sapling
terrafirmacraft:item.FruitSapling:6, Cherry Tree Sapling
terrafirmacraft:item.FruitSapling:7, Peach Tree Sapling
terrafirmacraft:item.FruitSapling:8, Plum Tree Sapling
terrafirmacraft:item.Red Apple, Red Apple
terrafirmacraft:item.Banana, Banana
terrafirmacraft:item.Orange, Orange
terrafirmacraft:item.Green Apple, Green Apple
terrafirmacraft:item.Lemon, Lemon
terrafirmacraft:item.Olive, Olive
terrafirmacraft:item.Cherry, Cherry
terrafirmacraft:item.Peach, Peach
terrafirmacraft:item.Plum, Plum
terrafirmacraft:item.egg, Egg
terrafirmacraft:item.Egg Cooked, Cooked Egg
terrafirmacraft:item.Wheat Grain, Wheat Grain
terrafirmacraft:item.Barley Grain, Barley Grain
terrafirmacraft:item.Oat Grain, Oat Grain
terrafirmacraft:item.Rye Grain, Rye Grain
terrafirmacraft:item.Rice Grain, Rice Grain
terrafirmacraft:item.Maize Ear, Maize Ear
terrafirmacraft:item.Tomato, Tomato
terrafirmacraft:item.Potato, Potato
terrafirmacraft:item.Onion:0, Onion
terrafirmacraft:item.Cabbage, Cabbage
terrafirmacraft:item.Garlic, Garlic
terrafirmacraft:item.Carrot, Carrot
terrafirmacraft:item.Sugarcane, Sugarcane
terrafirmacraft:item.Soybeans, Soybeans
terrafirmacraft:item.Greenbeans, Green Beans
terrafirmacraft:item.Green Bell Pepper, Green Bell Pepper
terrafirmacraft:item.Yellow Bell Pepper, Yellow Bell Pepper
terrafirmacraft:item.Red Bell Pepper, Red Bell Pepper
terrafirmacraft:item.Squash, Squash
terrafirmacraft:item.Cheese, Cheese
terrafirmacraft:item.Wheat Whole, Wheat
terrafirmacraft:item.Barley Whole, Barley
terrafirmacraft:item.Oat Whole, Oat
terrafirmacraft:item.Rye Whole, Rye
terrafirmacraft:item.Rice Whole, Rice
terrafirmacraft:item.Wheat Ground, Wheat Flour
terrafirmacraft:item.Barley Ground, Barley Flour
terrafirmacraft:item.Oat Ground, Oat Flour
terrafirmacraft:item.Rye Ground, Rye Flour
terrafirmacraft:item.Rice Ground, Rice Flour
terrafirmacraft:item.Cornmeal Ground, Cornmeal
terrafirmacraft:item.Wheat Dough, Wheat Dough
terrafirmacraft:item.Barley Dough, Barley Dough
terrafirmacraft:item.Oat Dough, Oat Dough
terrafirmacraft:item.Rye Dough, Rye Dough
terrafirmacraft:item.Rice Dough, Rice Dough
terrafirmacraft:item.Cornmeal Dough, Cornmeal Dough
terrafirmacraft:item.Wheat Bread, Wheat Bread
terrafirmacraft:item.Barley Bread, Barley Bread
terrafirmacraft:item.Oat Bread, Oat Bread
terrafirmacraft:item.Rye Bread, Rye Bread
terrafirmacraft:item.Rice Bread, Rice Bread
terrafirmacraft:item.Corn Bread, Cornbread
terrafirmacraft:item.Calamari, Calamari
terrafirmacraft:item.Seeds Wheat, Wheat Seeds
terrafirmacraft:item.Seeds Barley, Barley Seeds
terrafirmacraft:item.Seeds Rye, Rye Seeds
terrafirmacraft:item.Seeds Oat, Oat Seeds
terrafirmacraft:item.Seeds Rice, Rice Seeds
terrafirmacraft:item.Seeds Maize, Maize Seeds
terrafirmacraft:item.Seeds Potato, Potato Seeds
terrafirmacraft:item.Seeds Onion, Onion Seeds
terrafirmacraft:item.Seeds Cabbage, Cabbage Seeds
terrafirmacraft:item.Seeds Garlic, Garlic Seeds
terrafirmacraft:item.Seeds Carrot, Carrot Seeds
terrafirmacraft:item.Seeds Sugarcane, Sugarcane Seeds
terrafirmacraft:item.Seeds Tomato, Tomato Seeds
terrafirmacraft:item.Seeds Yellow Bell Pepper, Yellow Bell Pepper Seeds
terrafirmacraft:item.Seeds Red Bell Pepper, Red Bell Pepper Seeds
terrafirmacraft:item.Seeds Soybean, Soybean Seeds
terrafirmacraft:item.Seeds Greenbean, Green Bean Seeds
terrafirmacraft:item.Seeds Squash, Squash Seeds
terrafirmacraft:item.Seeds Jute, Jute Seeds
terrafirmacraft:item.Mutton, Mutton
terrafirmacraft:item.Venison, Venison
terrafirmacraft:item.HorseMeat, Horse Meat
terrafirmacraft:item.Porkchop, Pork
terrafirmacraft:item.Fish, Fish
terrafirmacraft:item.Beef, Beef
terrafirmacraft:item.Chicken, Poultry
terrafirmacraft:item.Sea Weed, Sea Weed
terrafirmacraft:item.Wintergreen Berry, Wintergreen Berries
terrafirmacraft:item.Blueberry, Blueberries
terrafirmacraft:item.Raspberry, Raspberries
terrafirmacraft:item.Strawberry, Strawberries
terrafirmacraft:item.Blackberry, Blackberries
terrafirmacraft:item.Bunchberry, Bunchberries
terrafirmacraft:item.Cranberry, Cranberries
terrafirmacraft:item.Snowberry, Snowberries
terrafirmacraft:item.Elderberry, Elderberries
terrafirmacraft:item.Gooseberry, Gooseberries
terrafirmacraft:item.Cloudberry, Cloudberries
terrafirmacraft:item.Bismuth Sheet, Bismuth Sheet
terrafirmacraft:item.Bismuth Bronze Sheet, Bismuth Bronze Sheet
terrafirmacraft:item.Black Bronze Sheet, Black Bronze Sheet
terrafirmacraft:item.Black Steel Sheet, Black Steel Sheet
terrafirmacraft:item.Blue Steel Sheet, Blue Steel Sheet
terrafirmacraft:item.Bronze Sheet, Bronze Sheet
terrafirmacraft:item.Copper Sheet, Copper Sheet
terrafirmacraft:item.Wrought Iron Sheet, Wrought Iron Sheet
terrafirmacraft:item.Red Steel Sheet, Red Steel Sheet
terrafirmacraft:item.Rose Gold Sheet, Rose Gold Sheet
terrafirmacraft:item.Steel Sheet, Steel Sheet
terrafirmacraft:item.Tin Sheet, Tin Sheet
terrafirmacraft:item.Zinc Sheet, Zinc Sheet
terrafirmacraft:item.Bismuth Double Sheet, Bismuth Double Sheet
terrafirmacraft:item.Bismuth Bronze Double Sheet, Bismuth Bronze Double Sheet
terrafirmacraft:item.Black Bronze Double Sheet, Black Bronze Double Sheet
terrafirmacraft:item.Black Steel Double Sheet, Black Steel Double Sheet
terrafirmacraft:item.Blue Steel Double Sheet, Blue Steel Double Sheet
terrafirmacraft:item.Bronze Double Sheet, Bronze Double Sheet
terrafirmacraft:item.Copper Double Sheet, Copper Double Sheet
terrafirmacraft:item.Wrought Iron Double Sheet, Wrought Iron Double Sheet
terrafirmacraft:item.Red Steel Double Sheet, Red Steel Double Sheet
terrafirmacraft:item.Rose Gold Double Sheet, Rose Gold Double Sheet
terrafirmacraft:item.Steel Double Sheet, Steel Double Sheet
terrafirmacraft:item.Tin Double Sheet, Tin Double Sheet
terrafirmacraft:item.Zinc Double Sheet, Zinc Double Sheet
terrafirmacraft:item.Brass Sheet, Brass Sheet
terrafirmacraft:item.Gold Sheet, Gold Sheet
terrafirmacraft:item.Lead Sheet, Lead Sheet
terrafirmacraft:item.Nickel Sheet, Nickel Sheet
terrafirmacraft:item.Pig Iron Sheet, Pig Iron Sheet
terrafirmacraft:item.Platinum Sheet, Platinum Sheet
terrafirmacraft:item.Silver Sheet, Silver Sheet
terrafirmacraft:item.Sterling Silver Sheet, Sterling Silver Sheet
terrafirmacraft:item.Brass Double Sheet, Brass Double Sheet
terrafirmacraft:item.Gold Double Sheet, Gold Double Sheet
terrafirmacraft:item.Lead Double Sheet, Lead Double Sheet
terrafirmacraft:item.Nickel Double Sheet, Nickel Double Sheet
terrafirmacraft:item.Pig Iron Double Sheet, Pig Iron Double Sheet
terrafirmacraft:item.Platinum Double Sheet, Platinum Double Sheet
terrafirmacraft:item.Silver Double Sheet, Silver Double Sheet
terrafirmacraft:item.Sterling Silver Double Sheet, Sterling Silver Double Sheet
terrafirmacraft:item.Bismuth Bronze Unfinished Boots:0, Unfinished Bismuth Bronze Boots
terrafirmacraft:item.Black Bronze Unfinished Boots:0, Unfinished Black Bronze Boots
terrafirmacraft:item.Black Steel Unfinished Boots:0, Unfinished Black Steel Boots
terrafirmacraft:item.Blue Steel Unfinished Boots:0, Unfinished Blue Steel Boots
terrafirmacraft:item.Bronze Unfinished Boots:0, Unfinished Bronze Boots
terrafirmacraft:item.Copper Unfinished Boots:0, Unfinished Copper Boots
terrafirmacraft:item.Wrought Iron Unfinished Boots:0, Unfinished Wrought Iron Boots
terrafirmacraft:item.Red Steel Unfinished Boots:0, Unfinished Red Steel Boots
terrafirmacraft:item.Steel Unfinished Boots:0, Unfinished Steel Boots
terrafirmacraft:item.Bismuth Bronze Boots, Bismuth Bronze Boots
terrafirmacraft:item.Black Bronze Boots, Black Bronze Boots
terrafirmacraft:item.Black Steel Boots, Black Steel Boots
terrafirmacraft:item.Blue Steel Boots, Blue Steel Boots
terrafirmacraft:item.Bronze Boots, Bronze Boots
terrafirmacraft:item.Copper Boots, Copper Boots
terrafirmacraft:item.Wrought Iron Boots, Wrought Iron Boots
terrafirmacraft:item.Red Steel Boots, Red Steel Boots
terrafirmacraft:item.Steel Boots, Steel Boots
terrafirmacraft:item.Bismuth Bronze Unfinished Greaves:0, Unfinished Bismuth Bronze Greaves
terrafirmacraft:item.Black Bronze Unfinished Greaves:0, Unfinished Black Bronze Greaves
terrafirmacraft:item.Black Steel Unfinished Greaves:0, Unfinished Black Steel Greaves
terrafirmacraft:item.Blue Steel Unfinished Greaves:0, Unfinished Blue Steel Greaves
terrafirmacraft:item.Bronze Unfinished Greaves:0, Unfinished Bronze Greaves
terrafirmacraft:item.Copper Unfinished Greaves:0, Unfinished Copper Greaves
terrafirmacraft:item.Wrought Iron Unfinished Greaves:0, Unfinished Wrought Iron Greaves
terrafirmacraft:item.Red Steel Unfinished Greaves:0, Unfinished Red Steel Greaves
terrafirmacraft:item.Steel Unfinished Greaves:0, Unfinished Steel Greaves
terrafirmacraft:item.Bismuth Bronze Greaves, Bismuth Bronze Greaves
terrafirmacraft:item.Black Bronze Greaves, Black Bronze Greaves
terrafirmacraft:item.Black Steel Greaves, Black Steel Greaves
terrafirmacraft:item.Blue Steel Greaves, Blue Steel Greaves
terrafirmacraft:item.Bronze Greaves, Bronze Greaves
terrafirmacraft:item.Copper Greaves, Copper Greaves
terrafirmacraft:item.Wrought Iron Greaves, Wrought Iron Greaves
terrafirmacraft:item.Red Steel Greaves, Red Steel Greaves
terrafirmacraft:item.Steel Greaves, Steel Greaves
terrafirmacraft:item.Bismuth Bronze Unfinished Chestplate:0, Unfinished Bismuth Bronze Chestplate
terrafirmacraft:item.Black Bronze Unfinished Chestplate:0, Unfinished Black Bronze Chestplate
terrafirmacraft:item.Black Steel Unfinished Chestplate:0, Unfinished Black Steel Chestplate
terrafirmacraft:item.Blue Steel Unfinished Chestplate:0, Unfinished Blue Steel Chestplate
terrafirmacraft:item.Bronze Unfinished Chestplate:0, Unfinished Bronze Chestplate
terrafirmacraft:item.Copper Unfinished Chestplate:0, Unfinished Copper Chestplate
terrafirmacraft:item.Wrought Iron Unfinished Chestplate:0, Unfinished Wrought Iron Chestplate
terrafirmacraft:item.Red Steel Unfinished Chestplate:0, Unfinished Red Steel Chestplate
terrafirmacraft:item.Steel Unfinished Chestplate:0, Unfinished Steel Chestplate
terrafirmacraft:item.Bismuth Bronze Chestplate, Bismuth Bronze Chestplate
terrafirmacraft:item.Black Bronze Chestplate, Black Bronze Chestplate
terrafirmacraft:item.Black Steel Chestplate, Black Steel Chestplate
terrafirmacraft:item.Blue Steel Chestplate, Blue Steel Chestplate
terrafirmacraft:item.Bronze Chestplate, Bronze Chestplate
terrafirmacraft:item.Copper Chestplate, Copper Chestplate
terrafirmacraft:item.Wrought Iron Chestplate, Wrought Iron Chestplate
terrafirmacraft:item.Red Steel Chestplate, Red Steel Chestplate
terrafirmacraft:item.Steel Chestplate, Steel Chestplate
terrafirmacraft:item.Bismuth Bronze Unfinished Helmet:0, Unfinished Bismuth Bronze Helmet
terrafirmacraft:item.Black Bronze Unfinished Helmet:0, Unfinished Black Bronze Helmet
terrafirmacraft:item.Black Steel Unfinished Helmet:0, Unfinished Black Steel Helmet
terrafirmacraft:item.Blue Steel Unfinished Helmet:0, Unfinished Blue Steel Helmet
terrafirmacraft:item.Bronze Unfinished Helmet:0, Unfinished Bronze Helmet
terrafirmacraft:item.Copper Unfinished Helmet:0, Unfinished Copper Helmet
terrafirmacraft:item.Wrought Iron Unfinished Helmet:0, Unfinished Wrought Iron Helmet
terrafirmacraft:item.Red Steel Unfinished Helmet:0, Unfinished Red Steel Helmet
terrafirmacraft:item.Steel Unfinished Helmet:0, Unfinished Steel Helmet
terrafirmacraft:item.Bismuth Bronze Helmet, Bismuth Bronze Helmet
terrafirmacraft:item.Black Bronze Helmet, Black Bronze Helmet
terrafirmacraft:item.Black Steel Helmet, Black Steel Helmet
terrafirmacraft:item.Blue Steel Helmet, Blue Steel Helmet
terrafirmacraft:item.Bronze Helmet, Bronze Helmet
terrafirmacraft:item.Copper Helmet, Copper Helmet
terrafirmacraft:item.Wrought Iron Helmet, Wrought Iron Helmet
terrafirmacraft:item.Red Steel Helmet, Red Steel Helmet
terrafirmacraft:item.Steel Helmet, Steel Helmet
terrafirmacraft:item.helmetCloth, Leather Cap
terrafirmacraft:item.chestplateCloth, Leather Tunic
terrafirmacraft:item.leggingsCloth, Leather Pants
terrafirmacraft:item.bootsCloth, Leather Boots
terrafirmacraft:item.Quiver, Quiver
terrafirmacraft:item.Sandwich:0, Sandwich
terrafirmacraft:item.Salad:0, Salad
terrafirmacraft:item.Sugar, Sugar
terrafirmacraft:item.shears, Shears
BuildCraft|Core:wrenchItem, Wrench
BuildCraft|Core:mapLocation, Map Location
BuildCraft|Core:list:0, List
BuildCraft|Core:list:1, List
BuildCraft|Core:debugger, Debugger
BuildCraft|Core:woodenGearItem, Wood Gear
BuildCraft|Core:stoneGearItem, Stone Gear
BuildCraft|Core:ironGearItem, Iron Gear
BuildCraft|Core:goldGearItem, Gold Gear
BuildCraft|Core:diamondGearItem, Diamond Gear
BuildCraft|Core:paintbrush, Paintbrush
Railcraft:fluid.creosote.bucket, Creosote Bucket
Railcraft:fluid.creosote.bottle, Creosote Bottle
Railcraft:fluid.creosote.can, Creosote Can
Railcraft:fluid.creosote.cell, Creosote Cell
Railcraft:fluid.creosote.wax, Creosote Capsule
Railcraft:fluid.creosote.refactory, Creosote Capsule
Railcraft:fluid.steam.bottle, Steam Bottle
